,id,uuid,category,muscles,muscles_secondary,equipment,license,license_author,images,exercises,variations
176,423,0027b172-a83e-4f79-af47-483302a22c02,"{'id': 12, 'name': 'Back'}","[{'id': 1, 'name': 'Biceps brachii', 'is_front': True, 'image_url_main': '/static/images/muscles/main/muscle-1.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-1.svg'}, {'id': 11, 'name': 'Biceps femoris', 'is_front': False, 'image_url_main': '/static/images/muscles/main/muscle-11.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-11.svg'}]",[],"[{'id': 6, 'name': 'Pull-up bar'}]","{'id': 2, 'full_name': 'Creative Commons Attribution Share Alike 4', 'short_name': 'CC-BY-SA 4', 'url': 'https://creativecommons.org/licenses/by-sa/4.0/deed.en'}",arson,[],"[{'id': 626, 'uuid': '85b2f07b-2ce3-4c85-82ab-474a6e5620b2', 'name': 'Muscle up', 'description': '<p>The body is then explosively pulled up by the arms in a radial pull-up, with greater speed than a regular\xa0pull-up. When the bar approaches the upper chest, the wrists are swiftly flexed to bring the forearms above the bar. The body is leaned forward, and the elbows are straightened by activating the triceps. The routine is considered complete when the bar is at the level of the waist and the arms are fully straight.</p>\n<p>To dismount, the arms are bent at the elbow, and the body is lowered to the floor, and the exercise can be repeated.</p>\n<p>As a relatively advanced exercise, muscle-ups are typically first learned with an assistive kip. The legs swing (kip) up and provide momentum to assist in the explosive upward force needed to ascend above the bar. More advanced athletes can perform a strict variation of the muscle-up which is done slowly, without any kip. This variation begins with a still dead hang and uses isometric muscle contraction to ascend above the bar in a slow, controlled fashion.</p>', 'creation_date': '2019-02-01', 'language': 2, 'license': 2, 'license_author': 'arson'}]",
177,424,e5c5fd36-4092-4bdd-9457-9c14bd87c258,"{'id': 12, 'name': 'Back'}","[{'id': 12, 'name': 'Latissimus dorsi', 'is_front': False, 'image_url_main': '/static/images/muscles/main/muscle-12.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-12.svg'}]",[],[],"{'id': 1, 'full_name': ' Creative Commons Attribution Share Alike 3', 'short_name': 'CC-BY-SA 3', 'url': 'https://creativecommons.org/licenses/by-sa/3.0/deed.en'}",wger.de,[],"[{'id': 196, 'uuid': '2ec697b5-0a69-4727-b842-3c78432253be', 'name': 'Nackenziehen', 'description': '<p>.</p>', 'creation_date': '2013-09-08', 'language': 1, 'license': 1, 'license_author': 'wger.de'}]",
178,427,cbc5fbc9-9bca-4766-941d-4b6903d4a521,"{'id': 10, 'name': 'Abs'}","[{'id': 6, 'name': 'Rectus abdominis', 'is_front': True, 'image_url_main': '/static/images/muscles/main/muscle-6.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-6.svg'}]",[],[],"{'id': 1, 'full_name': ' Creative Commons Attribution Share Alike 3', 'short_name': 'CC-BY-SA 3', 'url': 'https://creativecommons.org/licenses/by-sa/3.0/deed.en'}",wger.de,"[{'id': 7, 'uuid': 'bed4f21b-28be-4ef1-bd88-1a4e3db66c5c', 'exercise_base': 427, 'image': 'https://wger.de/media/exercise-images/93/Decline-crunch-1.png', 'is_main': True, 'status': '2', 'style': '1'}, {'id': 8, 'uuid': '1cdfd1d7-4cfc-424f-99bd-a851655355fc', 'exercise_base': 427, 'image': 'https://wger.de/media/exercise-images/93/Decline-crunch-2.png', 'is_main': False, 'status': '2', 'style': '1'}]","[{'id': 32, 'uuid': 'f5e98b51-6c0e-4c77-94ec-158210669f6d', 'name': 'Crunches an Negativbank', 'description': '<p>Setze dich auf die Negativbank und fixiere deine Beine. Kreuze deine Arme &uuml;ber die Brust und bringe den Oberk&ouml;rper nach oben, den Kopf dabei nicht nach vorn kippen. Gehe langsam wieder runter. </p>', 'creation_date': '2013-05-05', 'language': 1, 'license': 1, 'license_author': 'wger.de'}, {'id': 93, 'uuid': '4bd55b0a-559a-4458-aabd-e66619b63610', 'name': 'Negative Crunches', 'description': ""<p>Sit yourself on the decline bench and fix your legs. Cross your arms over the chest and bring with a rolling movement your upper body up, go now without a pause and with a slow movement down again. Don't let your head move during the exercise.</p>"", 'creation_date': '2013-05-05', 'language': 2, 'license': 1, 'license_author': 'wger.de'}]",10.0
179,428,62d7ebaf-2c44-405b-878f-506ac2523fa7,"{'id': 11, 'name': 'Chest'}","[{'id': 4, 'name': 'Pectoralis major', 'is_front': True, 'image_url_main': '/static/images/muscles/main/muscle-4.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-4.svg'}]",[],[],"{'id': 2, 'full_name': 'Creative Commons Attribution Share Alike 4', 'short_name': 'CC-BY-SA 4', 'url': 'https://creativecommons.org/licenses/by-sa/4.0/deed.en'}",Wunschcoach,[],"[{'id': 722, 'uuid': '85ee5927-c441-4726-8cff-b0bbe33faf55', 'name': 'Negativ Fliegende Mit KH', 'description': '<p>Die Übung ist die gleiche wie bei einer normalen Bank:</p>\n<p>\xa0</p>\n<p>Nehmen Sie zwei Hanteln und legen Sie sich auf eine Bank. Stellen Sie sicher, dass die Füße fest auf dem Boden stehen und Ihr Rücken nicht gewölbt ist, sondern guten Kontakt mit der Bank hat. Die Arme sind etwa schulterbreit vor dir ausgestreckt. Beugen Sie nun die Arme etwas und lassen Sie sie mit einer Halbkreisbewegung zur Seite runter. Ohne den Winkel des Ellbogens zu verändern, bringen Sie sie in einer fließenden Bewegung wieder nach oben.</p>', 'creation_date': '2020-01-17', 'language': 1, 'license': 2, 'license_author': 'Wunschcoach'}]",32.0
180,429,51e6e4f6-ce59-4137-b7af-3dd4c8874eee,"{'id': 9, 'name': 'Legs'}","[{'id': 14, 'name': 'Obliquus externus abdominis', 'is_front': True, 'image_url_main': '/static/images/muscles/main/muscle-14.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-14.svg'}, {'id': 6, 'name': 'Rectus abdominis', 'is_front': True, 'image_url_main': '/static/images/muscles/main/muscle-6.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-6.svg'}]",[],[],"{'id': 2, 'full_name': 'Creative Commons Attribution Share Alike 4', 'short_name': 'CC-BY-SA 4', 'url': 'https://creativecommons.org/licenses/by-sa/4.0/deed.en'}",Wunschcoach,[],"[{'id': 712, 'uuid': 'c0b71d46-e5ad-47c0-9c60-a0abbd633692', 'name': 'Negativ Plank Mit Abwechselnden Fuß-Kontakt', 'description': '<p>Führen Sie die Planke mit erhobenen Beinen und Füßen auf einem Gymball durch. Sobald Sie sich stabilisiert haben, bewegen Sie langsam einen Fuß seitlich vom Ball weg, lassen Sie ihn den Boden berühren und kehren Sie dann in die Ausgangsposition zurück. Wechseln Sie mit dem anderen Fuß.</p>\n<p>\xa0</p>\n<p>Dies ist eine Core-Übung.</p>', 'creation_date': '2020-01-17', 'language': 1, 'license': 2, 'license_author': 'Wunschcoach'}]",29.0
181,434,fc8a493e-e659-4dcc-ada1-8855d83cb07a,"{'id': 11, 'name': 'Chest'}",[],[],[],"{'id': 2, 'full_name': 'Creative Commons Attribution Share Alike 4', 'short_name': 'CC-BY-SA 4', 'url': 'https://creativecommons.org/licenses/by-sa/4.0/deed.en'}",schmiddytimes,[],"[{'id': 315, 'uuid': 'bd453a9f-b3c6-4719-a947-10e4891691dc', 'name': 'Oberer Kabelzug', 'description': '<p>Seitlich den Griff vom Kabelzug mit gestrecktem Arm von oben nach unten drücken bis der Griff vor dem Oberschenkel ist.</p>', 'creation_date': '2015-03-07', 'language': 1, 'license': 2, 'license_author': 'schmiddytimes'}]",
182,436,b54be6ca-384c-4013-80cc-1eaf73a5e382,"{'id': 10, 'name': 'Abs'}","[{'id': 6, 'name': 'Rectus abdominis', 'is_front': True, 'image_url_main': '/static/images/muscles/main/muscle-6.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-6.svg'}]",[],[],"{'id': 2, 'full_name': 'Creative Commons Attribution Share Alike 4', 'short_name': 'CC-BY-SA 4', 'url': 'https://creativecommons.org/licenses/by-sa/4.0/deed.en'}",wger.de,[],"[{'id': 374, 'uuid': '31061d58-abab-4053-bd19-96e0ebb1c49d', 'name': 'Obrácené Zkracovačky', 'description': 'Lehneme si na záda, k lavici, nebo na lavici. Chytneme se za hlavou a pak zvedáme nohy do svíčky tak, aby se lehce nadzvedla pánev.  Rozsah pohybu není velký, přibližně okolo 10 cm maximálně však 15 cm a závisí na ohebnosti a zdatnosti. Je dobré vycítit, kdy už nepracují svaly břicha a práci přebírají ohýbače kyčlí.', 'creation_date': '2016-01-14', 'language': 9, 'license': 2, 'license_author': 'wger.de'}]",
183,439,c7058ff8-ca3b-4822-abdb-6341ce37c4d1,"{'id': 10, 'name': 'Abs'}","[{'id': 1, 'name': 'Biceps brachii', 'is_front': True, 'image_url_main': '/static/images/muscles/main/muscle-1.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-1.svg'}]",[],[],"{'id': 1, 'full_name': ' Creative Commons Attribution Share Alike 3', 'short_name': 'CC-BY-SA 3', 'url': 'https://creativecommons.org/licenses/by-sa/3.0/deed.en'}",ThisGirl0819,[],"[{'id': 197, 'uuid': 'e7fdd8fb-5e07-4a29-9d56-a005338b2e19', 'name': 'Overhand Cable Curl', 'description': '<p>Hands at shoulder height, curl arms in toward head, then back out.</p>', 'creation_date': '2013-09-22', 'language': 2, 'license': 1, 'license_author': 'ThisGirl0819'}]",
184,441,bc45125b-58da-4ee9-8895-16a7b930b789,"{'id': 9, 'name': 'Legs'}",[],[],[],"{'id': 2, 'full_name': 'Creative Commons Attribution Share Alike 4', 'short_name': 'CC-BY-SA 4', 'url': 'https://creativecommons.org/licenses/by-sa/4.0/deed.en'}",geraldbaeck,[],"[{'id': 355, 'uuid': 'b9c97cec-ffc7-4e9a-8ecc-08b285aed3b4', 'name': 'Overhead Squat', 'description': '<p>The barbell is held overhead in a wide-arm\xa0snatch\xa0grip; however, it is also possible to use a closer grip if balance allows.</p>', 'creation_date': '2015-11-22', 'language': 2, 'license': 2, 'license_author': 'geraldbaeck'}]",12.0
185,445,6441ff9e-037e-48d9-8800-67b430dc8e37,"{'id': 11, 'name': 'Chest'}","[{'id': 4, 'name': 'Pectoralis major', 'is_front': True, 'image_url_main': '/static/images/muscles/main/muscle-4.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-4.svg'}]","[{'id': 5, 'name': 'Triceps brachii', 'is_front': False, 'image_url_main': '/static/images/muscles/main/muscle-5.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-5.svg'}]","[{'id': 1, 'name': 'Barbell'}, {'id': 8, 'name': 'Bench'}]","{'id': 3, 'full_name': 'Creative Commons Public Domain 1.0', 'short_name': 'CC0', 'url': 'http://creativecommons.org/publicdomain/zero/1.0/'}",Mens Fitness,[],"[{'id': 270, 'uuid': '625aefd5-7ba2-40e9-bdc3-7d3ab1bcf3b8', 'name': 'Pause Bench', 'description': '<p>Lower the bar to your chest and pause (but do not rest) there for 2 seconds. Press back up. use the same weight you would on bench press, but perform only single reps. Total the number of reps you did in one set of bench press (if you did 3 sets of 8 do 8 sinlge pause bench reps.</p>', 'creation_date': '2014-09-08', 'language': 2, 'license': 3, 'license_author': 'Mens Fitness'}, {'id': 725, 'uuid': '5009eedc-554f-43ef-852e-77ba45a7297c', 'name': 'Pause Bench', 'description': '<p>Senken Sie den Riegel auf Ihre Brust und halten Sie dort 2 Sekunden lang inne (ruhen Sie sich jedoch nicht aus). Drücken Sie wieder hoch. Verwenden Sie das gleiche Gewicht wie beim Bankdrücken, aber führen Sie nur einzelne Wiederholungen durch. Insgesamt die Anzahl der Wiederholungen, die Sie in einem Satz Bankdrücken gemacht haben (wenn Sie 3 Sätze mit 8 Wiederholungen gemacht haben, machen Sie 8 Einzelpausen-Bankwiederholungen.</p>', 'creation_date': '2020-01-17', 'language': 1, 'license': 2, 'license_author': 'Wunschcoach'}]",7.0
186,448,748e9635-7958-4a41-b1ed-93de74c7ef72,"{'id': 12, 'name': 'Back'}","[{'id': 12, 'name': 'Latissimus dorsi', 'is_front': False, 'image_url_main': '/static/images/muscles/main/muscle-12.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-12.svg'}, {'id': 9, 'name': 'Trapezius', 'is_front': False, 'image_url_main': '/static/images/muscles/main/muscle-9.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-9.svg'}]","[{'id': 1, 'name': 'Biceps brachii', 'is_front': True, 'image_url_main': '/static/images/muscles/main/muscle-1.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-1.svg'}, {'id': 5, 'name': 'Triceps brachii', 'is_front': False, 'image_url_main': '/static/images/muscles/main/muscle-5.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-5.svg'}]","[{'id': 1, 'name': 'Barbell'}]","{'id': 1, 'full_name': ' Creative Commons Attribution Share Alike 3', 'short_name': 'CC-BY-SA 3', 'url': 'https://creativecommons.org/licenses/by-sa/3.0/deed.en'}",Nallitnas,[],"[{'id': 202, 'uuid': 'eed05679-d1cb-44a2-a17d-dd5b0097c874', 'name': 'Pendelay Rows', 'description': '<p>Back excercise with a barbell with a starting position which is in a bent over position with the back paralell to the ground. The barbell is on the ground at chest level.For the movement grab the barbell at shoulder width grip and pull towards your chest without losing the bent over position and without moving anything but your arms</p>', 'creation_date': '2014-01-06', 'language': 2, 'license': 1, 'license_author': 'Nallitnas'}, {'id': 731, 'uuid': '196f9a72-7518-45c4-a4f2-d3ba3e0d3b3e', 'name': 'Pendelay Rows', 'description': '<p>Rückenübung mit einer Langhantel mit einer Ausgangsposition, die mit der Rückenparallele zum Boden gebeugt ist. Die Langhantel liegt auf Brusthöhe auf dem Boden. Für die Bewegung die Langhantel am schulterbreiten Griff ergreifen und in Richtung Brust ziehen, ohne die gebeugte Position zu verlieren und ohne etwas anderes als Ihre Arme zu bewegen</p>', 'creation_date': '2020-01-17', 'language': 1, 'license': 2, 'license_author': 'Wunschcoach'}]",1.0
187,450,98d73d2c-b8ee-44f4-a245-a7934adfbaef,"{'id': 11, 'name': 'Chest'}","[{'id': 4, 'name': 'Pectoralis major', 'is_front': True, 'image_url_main': '/static/images/muscles/main/muscle-4.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-4.svg'}]",[],[],"{'id': 1, 'full_name': ' Creative Commons Attribution Share Alike 3', 'short_name': 'CC-BY-SA 3', 'url': 'https://creativecommons.org/licenses/by-sa/3.0/deed.en'}",OGhTebfCxhexZXuf35mUxV9C--A,[],"[{'id': 182, 'uuid': '53b6a314-df50-4ef8-9b3d-ce290562df5b', 'name': 'Perfect Push Up', 'description': '<p>Push up with perfect push up</p>', 'creation_date': '2013-07-30', 'language': 2, 'license': 1, 'license_author': 'OGhTebfCxhexZXuf35mUxV9C--A'}]",8.0
188,454,3b96a05b-9705-48da-b43e-6e098234bb35,"{'id': 8, 'name': 'Arms'}","[{'id': 4, 'name': 'Pectoralis major', 'is_front': True, 'image_url_main': '/static/images/muscles/main/muscle-4.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-4.svg'}]","[{'id': 5, 'name': 'Triceps brachii', 'is_front': False, 'image_url_main': '/static/images/muscles/main/muscle-5.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-5.svg'}]","[{'id': 7, 'name': 'none (bodyweight exercise)'}]","{'id': 2, 'full_name': 'Creative Commons Attribution Share Alike 4', 'short_name': 'CC-BY-SA 4', 'url': 'https://creativecommons.org/licenses/by-sa/4.0/deed.en'}",Nash,[],"[{'id': 361, 'uuid': '00be3262-2783-4670-8cf4-70cacbff5ca1', 'name': 'Pike Push Ups', 'description': '<p>Push Up performed from a pike position (optional to have feet elevated).</p>', 'creation_date': '2016-01-04', 'language': 2, 'license': 2, 'license_author': 'Nash'}]",
189,456,fe04cf35-1af5-4b51-89d4-c38d7eaa0db1,"{'id': 9, 'name': 'Legs'}","[{'id': 11, 'name': 'Biceps femoris', 'is_front': False, 'image_url_main': '/static/images/muscles/main/muscle-11.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-11.svg'}, {'id': 8, 'name': 'Gluteus maximus', 'is_front': False, 'image_url_main': '/static/images/muscles/main/muscle-8.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-8.svg'}]","[{'id': 2, 'name': 'Anterior deltoid', 'is_front': True, 'image_url_main': '/static/images/muscles/main/muscle-2.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-2.svg'}, {'id': 1, 'name': 'Biceps brachii', 'is_front': True, 'image_url_main': '/static/images/muscles/main/muscle-1.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-1.svg'}, {'id': 13, 'name': 'Brachialis', 'is_front': True, 'image_url_main': '/static/images/muscles/main/muscle-13.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-13.svg'}]",[],"{'id': 1, 'full_name': ' Creative Commons Attribution Share Alike 3', 'short_name': 'CC-BY-SA 3', 'url': 'https://creativecommons.org/licenses/by-sa/3.0/deed.en'}",minifigmaster125,[],"[{'id': 358, 'uuid': '40a0019e-eaf2-491f-a134-9fdd51121358', 'name': 'Einbeinige Kniebeuge (Pistol Squat)', 'description': '<p>Auf einen Bein stehen - und den Po nach hinten führen. Gleichzeitig in die Knie gehen</p>', 'creation_date': '2016-01-04', 'language': 1, 'license': 1, 'license_author': 'silke'}, {'id': 160, 'uuid': 'b1d6d536-7f4a-4dd3-8b76-62d7a984e115', 'name': 'Pistol Squat', 'description': '<p>One legged squat</p>', 'creation_date': '2013-05-28', 'language': 2, 'license': 1, 'license_author': 'minifigmaster125'}]",12.0
190,458,c9e57bbe-e839-44c6-861d-1c8dd2845e36,"{'id': 10, 'name': 'Abs'}","[{'id': 14, 'name': 'Obliquus externus abdominis', 'is_front': True, 'image_url_main': '/static/images/muscles/main/muscle-14.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-14.svg'}, {'id': 6, 'name': 'Rectus abdominis', 'is_front': True, 'image_url_main': '/static/images/muscles/main/muscle-6.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-6.svg'}]","[{'id': 1, 'name': 'Biceps brachii', 'is_front': True, 'image_url_main': '/static/images/muscles/main/muscle-1.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-1.svg'}, {'id': 10, 'name': 'Quadriceps femoris', 'is_front': True, 'image_url_main': '/static/images/muscles/main/muscle-10.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-10.svg'}, {'id': 5, 'name': 'Triceps brachii', 'is_front': False, 'image_url_main': '/static/images/muscles/main/muscle-5.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-5.svg'}]","[{'id': 7, 'name': 'none (bodyweight exercise)'}]","{'id': 1, 'full_name': ' Creative Commons Attribution Share Alike 3', 'short_name': 'CC-BY-SA 3', 'url': 'https://creativecommons.org/licenses/by-sa/3.0/deed.en'}",YYCfit / BFad07,[],"[{'id': 238, 'uuid': '7729ffe5-a896-4deb-80e0-f4e6163c0c09', 'name': 'Plank', 'description': '<p>Get into a position on the floor supporting your weight on your forearms and toes. Arms are bent and directly below the shoulder.\xa0</p>\n<p>Keep your body straight at all times and hold this position as long as possible. To increase difficulty an arm or leg can be raised while performing this exercise. \xa0</p>', 'creation_date': '2014-03-31', 'language': 2, 'license': 1, 'license_author': 'YYCfit / BFad07'}, {'id': 417, 'uuid': '257cdb33-ba8b-410a-9396-5132b08dc912', 'name': 'Unterarmstütze - Plank', 'description': '<p>Mit dem Bauch auf den Boden legen und den Körper mit Unterarmen und Zehen abstützen. Beine, Rücken und Kopf sollten eine gerade Linie bilden.</p>', 'creation_date': '2016-09-15', 'language': 1, 'license': 2, 'license_author': 'Sepplx'}]",
